                               Labor Force Data by County, 2006 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN3604700000000   36     047   Kings County, NY                                  2006     1,074,796    1,017,222     57,574      5.4
CN3604900000000   36     049   Lewis County, NY                                  2006        13,018       12,296        722      5.5
CN3605100000000   36     051   Livingston County, NY                             2006        32,811       31,199      1,612      4.9
CN3605300000000   36     053   Madison County, NY                                2006        36,013       34,327      1,686      4.7
CN3605500000000   36     055   Monroe County, NY                                 2006       374,390      357,727     16,663      4.5
CN3605700000000   36     057   Montgomery County, NY                             2006        24,920       23,461      1,459      5.9
CN3605900000000   36     059   Nassau County, NY                                 2006       694,908      668,323     26,585      3.8
CN3606100000000   36     061   New York County, NY                               2006       909,985      870,764     39,221      4.3
CN3606300000000   36     063   Niagara County, NY                                2006       112,002      105,867      6,135      5.5
CN3606500000000   36     065   Oneida County, NY                                 2006       110,647      105,733      4,914      4.4
CN3606700000000   36     067   Onondaga County, NY                               2006       233,725      223,495     10,230      4.4
CN3606900000000   36     069   Ontario County, NY                                2006        56,700       54,172      2,528      4.5
CN3607100000000   36     071   Orange County, NY                                 2006       179,529      171,801      7,728      4.3
CN3607300000000   36     073   Orleans County, NY                                2006        19,892       18,747      1,145      5.8
CN3607500000000   36     075   Oswego County, NY                                 2006        60,164       56,606      3,558      5.9
CN3607700000000   36     077   Otsego County, NY                                 2006        31,917       30,481      1,436      4.5
CN3607900000000   36     079   Putnam County, NY                                 2006        56,051       54,040      2,011      3.6
CN3608100000000   36     081   Queens County, NY                                 2006     1,092,609    1,043,607     49,002      4.5
CN3608300000000   36     083   Rensselaer County, NY                             2006        83,691       80,201      3,490      4.2
CN3608500000000   36     085   Richmond County, NY                               2006       236,857      226,293     10,564      4.5
CN3608700000000   36     087   Rockland County, NY                               2006       152,035      146,240      5,795      3.8
CN3608900000000   36     089   St. Lawrence County, NY                           2006        49,535       46,633      2,902      5.9
CN3609100000000   36     091   Saratoga County, NY                               2006       120,070      115,745      4,325      3.6
CN3609300000000   36     093   Schenectady County, NY                            2006        75,970       72,802      3,168      4.2
CN3609500000000   36     095   Schoharie County, NY                              2006        15,819       14,993        826      5.2
CN3609700000000   36     097   Schuyler County, NY                               2006         9,951        9,438        513      5.2
CN3609900000000   36     099   Seneca County, NY                                 2006        17,300       16,506        794      4.6
CN3610100000000   36     101   Steuben County, NY                                2006        44,615       42,222      2,393      5.4
CN3610300000000   36     103   Suffolk County, NY                                2006       785,328      753,921     31,407      4.0
CN3610500000000   36     105   Sullivan County, NY                               2006        35,317       33,497      1,820      5.2
CN3610700000000   36     107   Tioga County, NY                                  2006        26,398       25,238      1,160      4.4
CN3610900000000   36     109   Tompkins County, NY                               2006        55,245       53,322      1,923      3.5
CN3611100000000   36     111   Ulster County, NY                                 2006        92,353       88,442      3,911      4.2
CN3611300000000   36     113   Warren County, NY                                 2006        36,427       34,758      1,669      4.6
CN3611500000000   36     115   Washington County, NY                             2006        32,816       31,443      1,373      4.2
CN3611700000000   36     117   Wayne County, NY                                  2006        48,505       46,190      2,315      4.8
CN3611900000000   36     119   Westchester County, NY                            2006       486,334      467,439     18,895      3.9
CN3612100000000   36     121   Wyoming County, NY                                2006        21,781       20,696      1,085      5.0
CN3612300000000   36     123   Yates County, NY                                  2006        13,028       12,467        561      4.3
CN3700100000000   37     001   Alamance County, NC                               2006        70,073       66,238      3,835      5.5
CN3700300000000   37     003   Alexander County, NC                              2006        18,622       17,724        898      4.8
CN3700500000000   37     005   Alleghany County, NC                              2006         4,983        4,734        249      5.0
CN3700700000000   37     007   Anson County, NC                                  2006        10,740        9,930        810      7.5
CN3700900000000   37     009   Ashe County, NC                                   2006        12,901       12,175        726      5.6
CN3701100000000   37     011   Avery County, NC                                  2006         8,071        7,677        394      4.9
CN3701300000000   37     013   Beaufort County, NC                               2006        20,708       19,523      1,185      5.7
CN3701500000000   37     015   Bertie County, NC                                 2006         8,790        8,218        572      6.5
CN3701700000000   37     017   Bladen County, NC                                 2006        15,333       14,354        979      6.4
CN3701900000000   37     019   Brunswick County, NC                              2006        46,841       44,749      2,092      4.5
CN3702100000000   37     021   Buncombe County, NC                               2006       119,552      115,077      4,475      3.7
CN3702300000000   37     023   Burke County, NC                                  2006        41,816       39,417      2,399      5.7
CN3702500000000   37     025   Cabarrus County, NC                               2006        81,241       77,886      3,355      4.1
CN3702700000000   37     027   Caldwell County, NC                               2006        40,084       37,086      2,998      7.5
CN3702900000000   37     029   Camden County, NC                                 2006         4,549        4,355        194      4.3
CN3703100000000   37     031   Carteret County, NC                               2006        33,135       31,765      1,370      4.1
CN3703300000000   37     033   Caswell County, NC                                2006        10,786       10,017        769      7.1
CN3703500000000   37     035   Catawba County, NC                                2006        77,896       73,728      4,168      5.4
CN3703700000000   37     037   Chatham County, NC                                2006        32,680       31,421      1,259      3.9
CN3703900000000   37     039   Cherokee County, NC                               2006        10,616       10,046        570      5.4
CN3704100000000   37     041   Chowan County, NC                                 2006         7,061        6,710        351      5.0
CN3704300000000   37     043   Clay County, NC                                   2006         4,716        4,533        183      3.9
CN3704500000000   37     045   Cleveland County, NC                              2006        48,201       45,145      3,056      6.3
CN3704700000000   37     047   Columbus County, NC                               2006        23,822       22,491      1,331      5.6
CN3704900000000   37     049   Craven County, NC                                 2006        42,233       40,379      1,854      4.4
CN3705100000000   37     051   Cumberland County, NC                             2006       129,865      122,849      7,016      5.4
CN3705300000000   37     053   Currituck County, NC                              2006        12,728       12,300        428      3.4
CN3705500000000   37     055   Dare County, NC                                   2006        22,566       21,552      1,014      4.5
CN3705700000000   37     057   Davidson County, NC                               2006        80,165       75,473      4,692      5.9
CN3705900000000   37     059   Davie County, NC                                  2006        20,683       19,822        861      4.2
CN3706100000000   37     061   Duplin County, NC                                 2006        23,597       22,377      1,220      5.2
CN3706300000000   37     063   Durham County, NC                                 2006       135,351      130,059      5,292      3.9
CN3706500000000   37     065   Edgecombe County, NC                              2006        24,439       22,472      1,967      8.0
CN3706700000000   37     067   Forsyth County, NC                                2006       174,157      166,685      7,472      4.3
CN3706900000000   37     069   Franklin County, NC                               2006        27,006       25,870      1,136      4.2
CN3707100000000   37     071   Gaston County, NC                                 2006        98,706       93,260      5,446      5.5
CN3707300000000   37     073   Gates County, NC                                  2006         4,991        4,793        198      4.0
CN3707500000000   37     075   Graham County, NC                                 2006         4,127        3,863        264      6.4
CN3707700000000   37     077   Granville County, NC                              2006        24,420       23,148      1,272      5.2
CN3707900000000   37     079   Greene County, NC                                 2006         9,170        8,670        500      5.5
CN3708100000000   37     081   Guilford County, NC                               2006       248,239      236,711     11,528      4.6
CN3708300000000   37     083   Halifax County, NC                                2006        24,083       22,518      1,565      6.5
CN3708500000000   37     085   Harnett County, NC                                2006        47,037       44,722      2,315      4.9
CN3708700000000   37     087   Haywood County, NC                                2006        27,784       26,661      1,123      4.0
CN3708900000000   37     089   Henderson County, NC                              2006        48,214       46,489      1,725      3.6
CN3709100000000   37     091   Hertford County, NC                               2006         9,782        9,239        543      5.6
CN3709300000000   37     093   Hoke County, NC                                   2006        19,649       18,599      1,050      5.3
CN3709500000000   37     095   Hyde County, NC                                   2006         2,699        2,555        144      5.3
CN3709700000000   37     097   Iredell County, NC                                2006        77,160       73,774      3,386      4.4
CN3709900000000   37     099   Jackson County, NC                                2006        21,667       20,881        786      3.6
CN3710100000000   37     101   Johnston County, NC                               2006        74,573       71,619      2,954      4.0
CN3710300000000   37     103   Jones County, NC                                  2006         4,839        4,618        221      4.6
CN3710500000000   37     105   Lee County, NC                                    2006        26,410       24,982      1,428      5.4
CN3710700000000   37     107   Lenoir County, NC                                 2006        27,624       26,078      1,546      5.6
CN3710900000000   37     109   Lincoln County, NC                                2006        38,077       36,167      1,910      5.0
CN3711100000000   37     111   McDowell County, NC                               2006        21,212       19,915      1,297      6.1
CN3711300000000   37     113   Macon County, NC                                  2006        16,224       15,510        714      4.4
CN3711500000000   37     115   Madison County, NC                                2006        10,000        9,584        416      4.2
CN3711700000000   37     117   Martin County, NC                                 2006        12,002       11,344        658      5.5
CN3711900000000   37     119   Mecklenburg County, NC                            2006       448,270      428,210     20,060      4.5
CN3712100000000   37     121   Mitchell County, NC                               2006         7,616        7,142        474      6.2
CN3712300000000   37     123   Montgomery County, NC                             2006        12,269       11,442        827      6.7
CN3712500000000   37     125   Moore County, NC                                  2006        36,595       34,849      1,746      4.8
CN3712700000000   37     127   Nash County, NC                                   2006        45,111       42,629      2,482      5.5
CN3712900000000   37     129   New Hanover County, NC                            2006       102,375       98,590      3,785      3.7
CN3713100000000   37     131   Northampton County, NC                            2006         9,054        8,535        519      5.7
CN3713300000000   37     133   Onslow County, NC                                 2006        58,588       55,978      2,610      4.5
CN3713500000000   37     135   Orange County, NC                                 2006        67,549       65,310      2,239      3.3
CN3713700000000   37     137   Pamlico County, NC                                2006         5,682        5,421        261      4.6
CN3713900000000   37     139   Pasquotank County, NC                             2006        17,951       17,052        899      5.0
CN3714100000000   37     141   Pender County, NC                                 2006        23,555       22,571        984      4.2
CN3714300000000   37     143   Perquimans County, NC                             2006         5,299        5,020        279      5.3
CN3714500000000   37     145   Person County, NC                                 2006        19,290       18,089      1,201      6.2
CN3714700000000   37     147   Pitt County, NC                                   2006        76,678       72,660      4,018      5.2
CN3714900000000   37     149   Polk County, NC                                   2006         9,452        9,121        331      3.5
CN3715100000000   37     151   Randolph County, NC                               2006        76,972       73,422      3,550      4.6
CN3715300000000   37     153   Richmond County, NC                               2006        20,350       18,811      1,539      7.6
CN3715500000000   37     155   Robeson County, NC                                2006        54,240       50,885      3,355      6.2
CN3715700000000   37     157   Rockingham County, NC                             2006        46,372       43,618      2,754      5.9
CN3715900000000   37     159   Rowan County, NC                                  2006        69,780       66,301      3,479      5.0
CN3716100000000   37     161   Rutherford County, NC                             2006        29,945       27,619      2,326      7.8
CN3716300000000   37     163   Sampson County, NC                                2006        31,442       30,007      1,435      4.6
CN3716500000000   37     165   Scotland County, NC                               2006        14,900       13,578      1,322      8.9
CN3716700000000   37     167   Stanly County, NC                                 2006        30,238       28,697      1,541      5.1
CN3716900000000   37     169   Stokes County, NC                                 2006        24,424       23,370      1,054      4.3
CN3717100000000   37     171   Surry County, NC                                  2006        35,200       33,393      1,807      5.1
CN3717300000000   37     173   Swain County, NC                                  2006         7,303        6,892        411      5.6
CN3717500000000   37     175   Transylvania County, NC                           2006        12,710       12,174        536      4.2
CN3717700000000   37     177   Tyrrell County, NC                                2006         2,135        2,012        123      5.8
CN3717900000000   37     179   Union County, NC                                  2006        89,538       85,996      3,542      4.0
CN3718100000000   37     181   Vance County, NC                                  2006        18,898       17,481      1,417      7.5
CN3718300000000   37     183   Wake County, NC                                   2006       429,799      414,152     15,647      3.6
CN3718500000000   37     185   Warren County, NC                                 2006         7,938        7,433        505      6.4
CN3718700000000   37     187   Washington County, NC                             2006         6,157        5,747        410      6.7
CN3718900000000   37     189   Watauga County, NC                                2006        23,998       23,106        892      3.7
CN3719100000000   37     191   Wayne County, NC                                  2006        52,450       49,986      2,464      4.7
CN3719300000000   37     193   Wilkes County, NC                                 2006        31,618       29,907      1,711      5.4
CN3719500000000   37     195   Wilson County, NC                                 2006        40,036       37,189      2,847      7.1
CN3719700000000   37     197   Yadkin County, NC                                 2006        19,689       18,846        843      4.3
CN3719900000000   37     199   Yancey County, NC                                 2006         7,999        7,552        447      5.6
CN3800100000000   38     001   Adams County, ND                                  2006         1,304        1,266         38      2.9
CN3800300000000   38     003   Barnes County, ND                                 2006         5,944        5,730        214      3.6
CN3800500000000   38     005   Benson County, ND                                 2006         2,742        2,579        163      5.9
CN3800700000000   38     007   Billings County, ND                               2006           523          510         13      2.5
CN3800900000000   38     009   Bottineau County, ND                              2006         3,444        3,317        127      3.7
CN3801100000000   38     011   Bowman County, ND                                 2006         1,769        1,730         39      2.2
CN3801300000000   38     013   Burke County, ND                                  2006         1,017          991         26      2.6
CN3801500000000   38     015   Burleigh County, ND                               2006        45,775       44,565      1,210      2.6
CN3801700000000   38     017   Cass County, ND                                   2006        84,095       81,951      2,144      2.5
CN3801900000000   38     019   Cavalier County, ND                               2006         2,137        2,066         71      3.3
CN3802100000000   38     021   Dickey County, ND                                 2006         3,015        2,933         82      2.7
CN3802300000000   38     023   Divide County, ND                                 2006           956          920         36      3.8
CN3802500000000   38     025   Dunn County, ND                                   2006         1,730        1,673         57      3.3
CN3802700000000   38     027   Eddy County, ND                                   2006         1,317        1,251         66      5.0
CN3802900000000   38     029   Emmons County, ND                                 2006         1,820        1,732         88      4.8
CN3803100000000   38     031   Foster County, ND                                 2006         1,719        1,662         57      3.3
CN3803300000000   38     033   Golden Valley County, ND                          2006           849          822         27      3.2
CN3803500000000   38     035   Grand Forks County, ND                            2006        38,395       37,247      1,148      3.0
CN3803700000000   38     037   Grant County, ND                                  2006         1,242        1,197         45      3.6
CN3803900000000   38     039   Griggs County, ND                                 2006         1,319        1,278         41      3.1
CN3804100000000   38     041   Hettinger County, ND                              2006         1,196        1,154         42      3.5
CN3804300000000   38     043   Kidder County, ND                                 2006         1,265        1,206         59      4.7
CN3804500000000   38     045   LaMoure County, ND                                2006         2,266        2,194         72      3.2
CN3804700000000   38     047   Logan County, ND                                  2006           955          924         31      3.2
CN3804900000000   38     049   McHenry County, ND                                2006         2,794        2,656        138      4.9
CN3805100000000   38     051   McIntosh County, ND                               2006         1,461        1,420         41      2.8
CN3805300000000   38     053   McKenzie County, ND                               2006         2,809        2,719         90      3.2
CN3805500000000   38     055   McLean County, ND                                 2006         4,653        4,444        209      4.5
CN3805700000000   38     057   Mercer County, ND                                 2006         4,764        4,585        179      3.8
CN3805900000000   38     059   Morton County, ND                                 2006        14,818       14,334        484      3.3
CN3806100000000   38     061   Mountrail County, ND                              2006         2,903        2,730        173      6.0
CN3806300000000   38     063   Nelson County, ND                                 2006         1,684        1,613         71      4.2
CN3806500000000   38     065   Oliver County, ND                                 2006         1,096        1,053         43      3.9
CN3806700000000   38     067   Pembina County, ND                                2006         4,094        3,844        250      6.1
CN3806900000000   38     069   Pierce County, ND                                 2006         1,918        1,834         84      4.4
CN3807100000000   38     071   Ramsey County, ND                                 2006         5,958        5,719        239      4.0
CN3807300000000   38     073   Ransom County, ND                                 2006         3,179        3,055        124      3.9
CN3807500000000   38     075   Renville County, ND                               2006         1,336        1,295         41      3.1
CN3807700000000   38     077   Richland County, ND                               2006         8,990        8,680        310      3.4
CN3807900000000   38     079   Rolette County, ND                                2006         5,108        4,642        466      9.1
CN3808100000000   38     081   Sargent County, ND                                2006         2,537        2,440         97      3.8
CN3808300000000   38     083   Sheridan County, ND                               2006           701          663         38      5.4
CN3808500000000   38     085   Sioux County, ND                                  2006         1,331        1,238         93      7.0
CN3808700000000   38     087   Slope County, ND                                  2006           528          516         12      2.3
CN3808900000000   38     089   Stark County, ND                                  2006        13,697       13,342        355      2.6
CN3809100000000   38     091   Steele County, ND                                 2006         1,130        1,102         28      2.5
CN3809300000000   38     093   Stutsman County, ND                               2006        11,904       11,546        358      3.0
CN3809500000000   38     095   Towner County, ND                                 2006         1,198        1,136         62      5.2
CN3809700000000   38     097   Traill County, ND                                 2006         4,237        4,085        152      3.6
CN3809900000000   38     099   Walsh County, ND                                  2006         5,824        5,556        268      4.6
CN3810100000000   38     101   Ward County, ND                                   2006        28,646       27,758        888      3.1
CN3810300000000   38     103   Wells County, ND                                  2006         2,192        2,091        101      4.6
CN3810500000000   38     105   Williams County, ND                               2006        12,634       12,376        258      2.0
CN3900100000000   39     001   Adams County, OH                                  2006        13,181       12,198        983      7.5
CN3900300000000   39     003   Allen County, OH                                  2006        52,470       49,336      3,134      6.0
CN3900500000000   39     005   Ashland County, OH                                2006        27,141       25,670      1,471      5.4
CN3900700000000   39     007   Ashtabula County, OH                              2006        49,641       46,381      3,260      6.6
CN3900900000000   39     009   Athens County, OH                                 2006        30,269       28,509      1,760      5.8
CN3901100000000   39     011   Auglaize County, OH                               2006        26,971       25,865      1,106      4.1
CN3901300000000   39     013   Belmont County, OH                                2006        32,563       30,697      1,866      5.7
CN3901500000000   39     015   Brown County, OH                                  2006        21,941       20,458      1,483      6.8
CN3901700000000   39     017   Butler County, OH                                 2006       188,699      178,184     10,515      5.6
CN3901900000000   39     019   Carroll County, OH                                2006        13,952       13,121        831      6.0
CN3902100000000   39     021   Champaign County, OH                              2006        20,691       19,656      1,035      5.0
CN3902300000000   39     023   Clark County, OH                                  2006        70,526       66,645      3,881      5.5
CN3902500000000   39     025   Clermont County, OH                               2006       104,883       99,616      5,267      5.0
CN3902700000000   39     027   Clinton County, OH                                2006        24,094       22,953      1,141      4.7
CN3902900000000   39     029   Columbiana County, OH                             2006        53,164       49,786      3,378      6.4
CN3903100000000   39     031   Coshocton County, OH                              2006        17,525       16,327      1,198      6.8
CN3903300000000   39     033   Crawford County, OH                               2006        22,526       21,095      1,431      6.4
CN3903500000000   39     035   Cuyahoga County, OH                               2006       656,783      619,187     37,596      5.7
CN3903700000000   39     037   Darke County, OH                                  2006        27,871       26,326      1,545      5.5
CN3903900000000   39     039   Defiance County, OH                               2006        20,545       19,418      1,127      5.5
CN3904100000000   39     041   Delaware County, OH                               2006        87,443       84,094      3,349      3.8
CN3904300000000   39     043   Erie County, OH                                   2006        42,755       40,295      2,460      5.8
CN3904500000000   39     045   Fairfield County, OH                              2006        74,465       70,944      3,521      4.7
CN3904700000000   39     047   Fayette County, OH                                2006        16,321       15,530        791      4.8
CN3904900000000   39     049   Franklin County, OH                               2006       605,598      577,461     28,137      4.6
CN3905100000000   39     051   Fulton County, OH                                 2006        23,379       22,016      1,363      5.8
CN3905300000000   39     053   Gallia County, OH                                 2006        14,643       13,762        881      6.0
CN3905500000000   39     055   Geauga County, OH                                 2006        51,503       49,169      2,334      4.5
CN3905700000000   39     057   Greene County, OH                                 2006        77,849       73,959      3,890      5.0
CN3905900000000   39     059   Guernsey County, OH                               2006        19,732       18,469      1,263      6.4
CN3906100000000   39     061   Hamilton County, OH                               2006       424,041      402,944     21,097      5.0
CN3906300000000   39     063   Hancock County, OH                                2006        41,043       39,261      1,782      4.3
CN3906500000000   39     065   Hardin County, OH                                 2006        15,857       14,985        872      5.5
CN3906700000000   39     067   Harrison County, OH                               2006         7,411        6,974        437      5.9
CN3906900000000   39     069   Henry County, OH                                  2006        16,054       15,099        955      5.9
CN3907100000000   39     071   Highland County, OH                               2006        21,419       20,241      1,178      5.5
CN3907300000000   39     073   Hocking County, OH                                2006        14,002       13,149        853      6.1
CN3907500000000   39     075   Holmes County, OH                                 2006        19,339       18,614        725      3.7
CN3907700000000   39     077   Huron County, OH                                  2006        29,972       27,795      2,177      7.3
CN3907900000000   39     079   Jackson County, OH                                2006        15,941       14,775      1,166      7.3
CN3908100000000   39     081   Jefferson County, OH                              2006        31,546       29,399      2,147      6.8
CN3908300000000   39     083   Knox County, OH                                   2006        30,491       28,977      1,514      5.0
CN3908500000000   39     085   Lake County, OH                                   2006       132,321      125,838      6,483      4.9
CN3908700000000   39     087   Lawrence County, OH                               2006        28,989       27,486      1,503      5.2
CN3908900000000   39     089   Licking County, OH                                2006        82,546       78,390      4,156      5.0
CN3909100000000   39     091   Logan County, OH                                  2006        24,829       23,692      1,137      4.6
CN3909300000000   39     093   Lorain County, OH                                 2006       158,200      148,899      9,301      5.9
CN3909500000000   39     095   Lucas County, OH                                  2006       224,917      210,933     13,984      6.2
CN3909700000000   39     097   Madison County, OH                                2006        19,961       18,929      1,032      5.2
CN3909900000000   39     099   Mahoning County, OH                               2006       119,301      111,777      7,524      6.3
CN3910100000000   39     101   Marion County, OH                                 2006        32,242       30,531      1,711      5.3
CN3910300000000   39     103   Medina County, OH                                 2006        94,903       90,302      4,601      4.8
CN3910500000000   39     105   Meigs County, OH                                  2006         9,129        8,378        751      8.2
CN3910700000000   39     107   Mercer County, OH                                 2006        24,064       23,180        884      3.7
CN3910900000000   39     109   Miami County, OH                                  2006        55,403       52,458      2,945      5.3
CN3911100000000   39     111   Monroe County, OH                                 2006         5,133        4,570        563     11.0
CN3911300000000   39     113   Montgomery County, OH                             2006       271,184      255,142     16,042      5.9
CN3911500000000   39     115   Morgan County, OH                                 2006         5,717        5,204        513      9.0
CN3911700000000   39     117   Morrow County, OH                                 2006        17,864       16,867        997      5.6
CN3911900000000   39     119   Muskingum County, OH                              2006        39,081       36,328      2,753      7.0
CN3912100000000   39     121   Noble County, OH                                  2006         5,849        5,436        413      7.1
CN3912300000000   39     123   Ottawa County, OH                                 2006        21,824       20,331      1,493      6.8
CN3912500000000   39     125   Paulding County, OH                               2006        10,566       10,058        508      4.8
CN3912700000000   39     127   Perry County, OH                                  2006        16,510       15,311      1,199      7.3
CN3912900000000   39     129   Pickaway County, OH                               2006        24,205       22,825      1,380      5.7
CN3913100000000   39     131   Pike County, OH                                   2006        10,707        9,774        933      8.7
CN3913300000000   39     133   Portage County, OH                                2006        89,941       85,391      4,550      5.1
CN3913500000000   39     135   Preble County, OH                                 2006        21,986       20,697      1,289      5.9
CN3913700000000   39     137   Putnam County, OH                                 2006        17,821       16,998        823      4.6
CN3913900000000   39     139   Richland County, OH                               2006        62,351       58,638      3,713      6.0
CN3914100000000   39     141   Ross County, OH                                   2006        34,694       32,567      2,127      6.1
CN3914300000000   39     143   Sandusky County, OH                               2006        33,260       31,379      1,881      5.7
CN3914500000000   39     145   Scioto County, OH                                 2006        31,199       28,871      2,328      7.5
CN3914700000000   39     147   Seneca County, OH                                 2006        31,305       29,687      1,618      5.2
CN3914900000000   39     149   Shelby County, OH                                 2006        28,175       26,999      1,176      4.2
CN3915100000000   39     151   Stark County, OH                                  2006       189,056      178,273     10,783      5.7
CN3915300000000   39     153   Summit County, OH                                 2006       293,314      278,029     15,285      5.2
CN3915500000000   39     155   Trumbull County, OH                               2006       105,460       98,974      6,486      6.2
CN3915700000000   39     157   Tuscarawas County, OH                             2006        47,860       45,479      2,381      5.0
CN3915900000000   39     159   Union County, OH                                  2006        25,077       23,957      1,120      4.5
CN3916100000000   39     161   Van Wert County, OH                               2006        15,525       14,783        742      4.8
CN3916300000000   39     163   Vinton County, OH                                 2006         5,691        5,248        443      7.8
CN3916500000000   39     165   Warren County, OH                                 2006       106,378      101,227      5,151      4.8
CN3916700000000   39     167   Washington County, OH                             2006        32,856       31,161      1,695      5.2
CN3916900000000   39     169   Wayne County, OH                                  2006        59,853       57,125      2,728      4.6
CN3917100000000   39     171   Williams County, OH                               2006        19,762       18,608      1,154      5.8
CN3917300000000   39     173   Wood County, OH                                   2006        68,642       65,126      3,516      5.1
CN3917500000000   39     175   Wyandot County, OH                                2006        12,286       11,572        714      5.8
CN4000100000000   40     001   Adair County, OK                                  2006        10,434        9,962        472      4.5
CN4000300000000   40     003   Alfalfa County, OK                                2006         2,284        2,185         99      4.3
CN4000500000000   40     005   Atoka County, OK                                  2006         5,711        5,428        283      5.0
CN4000700000000   40     007   Beaver County, OK                                 2006         2,949        2,868         81      2.7
CN4000900000000   40     009   Beckham County, OK                                2006        10,434       10,148        286      2.7
CN4001100000000   40     011   Blaine County, OK                                 2006         4,855        4,648        207      4.3
CN4001300000000   40     013   Bryan County, OK                                  2006        20,229       19,494        735      3.6
CN4001500000000   40     015   Caddo County, OK                                  2006        11,777       11,108        669      5.7
CN4001700000000   40     017   Canadian County, OK                               2006        51,543       49,728      1,815      3.5
CN4001900000000   40     019   Carter County, OK                                 2006        24,210       23,266        944      3.9
CN4002100000000   40     021   Cherokee County, OK                               2006        21,531       20,607        924      4.3
CN4002300000000   40     023   Choctaw County, OK                                2006         6,734        6,393        341      5.1
CN4002500000000   40     025   Cimarron County, OK                               2006         1,274        1,231         43      3.4
CN4002700000000   40     027   Cleveland County, OK                              2006       117,842      113,623      4,219      3.6
CN4002900000000   40     029   Coal County, OK                                   2006         2,369        2,228        141      6.0
CN4003100000000   40     031   Comanche County, OK                               2006        45,493       43,570      1,923      4.2
CN4003300000000   40     033   Cotton County, OK                                 2006         3,336        3,226        110      3.3
CN4003500000000   40     035   Craig County, OK                                  2006         6,826        6,529        297      4.4
CN4003700000000   40     037   Creek County, OK                                  2006        31,701       30,333      1,368      4.3
CN4003900000000   40     039   Custer County, OK                                 2006        13,800       13,373        427      3.1
CN4004100000000   40     041   Delaware County, OK                               2006        17,442       16,635        807      4.6
CN4004300000000   40     043   Dewey County, OK                                  2006         2,408        2,333         75      3.1
CN4004500000000   40     045   Ellis County, OK                                  2006         2,219        2,157         62      2.8
CN4004700000000   40     047   Garfield County, OK                               2006        29,393       28,474        919      3.1
CN4004900000000   40     049   Garvin County, OK                                 2006        13,641       13,137        504      3.7
CN4005100000000   40     051   Grady County, OK                                  2006        23,677       22,489      1,188      5.0
CN4005300000000   40     053   Grant County, OK                                  2006         2,388        2,298         90      3.8
CN4005500000000   40     055   Greer County, OK                                  2006         2,077        1,974        103      5.0
CN4005700000000   40     057   Harmon County, OK                                 2006         1,434        1,382         52      3.6
CN4005900000000   40     059   Harper County, OK                                 2006         1,840        1,782         58      3.2
CN4006100000000   40     061   Haskell County, OK                                2006         5,453        5,218        235      4.3
CN4006300000000   40     063   Hughes County, OK                                 2006         5,091        4,773        318      6.2
CN4006500000000   40     065   Jackson County, OK                                2006        12,501       12,073        428      3.4
CN4006700000000   40     067   Jefferson County, OK                              2006         2,353        2,247        106      4.5
CN4006900000000   40     069   Johnston County, OK                               2006         4,989        4,770        219      4.4
CN4007100000000   40     071   Kay County, OK                                    2006        21,965       20,882      1,083      4.9
CN4007300000000   40     073   Kingfisher County, OK                             2006         7,997        7,770        227      2.8
CN4007500000000   40     075   Kiowa County, OK                                  2006         3,933        3,743        190      4.8
CN4007700000000   40     077   Latimer County, OK                                2006         4,130        3,918        212      5.1
CN4007900000000   40     079   Le Flore County, OK                               2006        21,772       20,632      1,140      5.2
CN4008100000000   40     081   Lincoln County, OK                                2006        14,576       13,958        618      4.2
CN4008300000000   40     083   Logan County, OK                                  2006        17,849       17,168        681      3.8
CN4008500000000   40     085   Love County, OK                                   2006         4,855        4,681        174      3.6
CN4008700000000   40     087   McClain County, OK                                2006        14,865       14,304        561      3.8
CN4008900000000   40     089   McCurtain County, OK                              2006        14,023       13,136        887      6.3
CN4009100000000   40     091   McIntosh County, OK                               2006         8,276        7,838        438      5.3
CN4009300000000   40     093   Major County, OK                                  2006         3,845        3,734        111      2.9
CN4009500000000   40     095   Marshall County, OK                               2006         6,308        6,041        267      4.2
CN4009700000000   40     097   Mayes County, OK                                  2006        17,331       16,572        759      4.4
CN4009900000000   40     099   Murray County, OK                                 2006         7,772        7,531        241      3.1
CN4010100000000   40     101   Muskogee County, OK                               2006        29,381       27,833      1,548      5.3
CN4010300000000   40     103   Noble County, OK                                  2006         5,671        5,467        204      3.6
CN4010500000000   40     105   Nowata County, OK                                 2006         4,801        4,576        225      4.7
CN4010700000000   40     107   Okfuskee County, OK                               2006         4,495        4,241        254      5.7
CN4010900000000   40     109   Oklahoma County, OK                               2006       329,570      315,273     14,297      4.3
CN4011100000000   40     111   Okmulgee County, OK                               2006        16,608       15,670        938      5.6
CN4011300000000   40     113   Osage County, OK                                  2006        20,642       19,763        879      4.3
CN4011500000000   40     115   Ottawa County, OK                                 2006        16,560       15,766        794      4.8
CN4011700000000   40     117   Pawnee County, OK                                 2006         7,705        7,377        328      4.3
