                               Labor Force Data by County, 2007 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2902300000000   29     023   Butler County, MO                                 2007        21,481       20,086      1,395      6.5
CN2902500000000   29     025   Caldwell County, MO                               2007         4,394        4,157        237      5.4
CN2902700000000   29     027   Callaway County, MO                               2007        22,848       21,848      1,000      4.4
CN2902900000000   29     029   Camden County, MO                                 2007        22,120       21,054      1,066      4.8
CN2903100000000   29     031   Cape Girardeau County, MO                         2007        39,175       37,513      1,662      4.2
CN2903300000000   29     033   Carroll County, MO                                2007         5,250        4,988        262      5.0
CN2903500000000   29     035   Carter County, MO                                 2007         2,916        2,735        181      6.2
CN2903700000000   29     037   Cass County, MO                                   2007        50,409       47,936      2,473      4.9
CN2903900000000   29     039   Cedar County, MO                                  2007         6,513        6,146        367      5.6
CN2904100000000   29     041   Chariton County, MO                               2007         3,953        3,736        217      5.5
CN2904300000000   29     043   Christian County, MO                              2007        39,981       38,447      1,534      3.8
CN2904500000000   29     045   Clark County, MO                                  2007         3,618        3,420        198      5.5
CN2904700000000   29     047   Clay County, MO                                   2007       116,906      111,912      4,994      4.3
CN2904900000000   29     049   Clinton County, MO                                2007        10,442        9,909        533      5.1
CN2905100000000   29     051   Cole County, MO                                   2007        40,331       38,777      1,554      3.9
CN2905300000000   29     053   Cooper County, MO                                 2007         9,230        8,821        409      4.4
CN2905500000000   29     055   Crawford County, MO                               2007        12,218       11,369        849      6.9
CN2905700000000   29     057   Dade County, MO                                   2007         3,762        3,565        197      5.2
CN2905900000000   29     059   Dallas County, MO                                 2007         7,536        7,143        393      5.2
CN2906100000000   29     061   Daviess County, MO                                2007         4,050        3,870        180      4.4
CN2906300000000   29     063   DeKalb County, MO                                 2007         5,283        5,012        271      5.1
CN2906500000000   29     065   Dent County, MO                                   2007         6,683        6,239        444      6.6
CN2906700000000   29     067   Douglas County, MO                                2007         5,907        5,563        344      5.8
CN2906900000000   29     069   Dunklin County, MO                                2007        14,333       13,196      1,137      7.9
CN2907100000000   29     071   Franklin County, MO                               2007        52,774       49,865      2,909      5.5
CN2907300000000   29     073   Gasconade County, MO                              2007         8,146        7,702        444      5.5
CN2907500000000   29     075   Gentry County, MO                                 2007         3,414        3,276        138      4.0
CN2907700000000   29     077   Greene County, MO                                 2007       142,470      136,841      5,629      4.0
CN2907900000000   29     079   Grundy County, MO                                 2007         4,826        4,596        230      4.8
CN2908100000000   29     081   Harrison County, MO                               2007         4,569        4,363        206      4.5
CN2908300000000   29     083   Henry County, MO                                  2007        10,961       10,352        609      5.6
CN2908500000000   29     085   Hickory County, MO                                2007         3,438        3,183        255      7.4
CN2908700000000   29     087   Holt County, MO                                   2007         2,715        2,580        135      5.0
CN2908900000000   29     089   Howard County, MO                                 2007         5,161        4,933        228      4.4
CN2909100000000   29     091   Howell County, MO                                 2007        19,905       18,988        917      4.6
CN2909300000000   29     093   Iron County, MO                                   2007         5,397        5,112        285      5.3
CN2909500000000   29     095   Jackson County, MO                                2007       338,107      318,534     19,573      5.8
CN2909700000000   29     097   Jasper County, MO                                 2007        56,838       54,306      2,532      4.5
CN2909900000000   29     099   Jefferson County, MO                              2007       116,587      110,619      5,968      5.1
CN2910100000000   29     101   Johnson County, MO                                2007        26,395       25,186      1,209      4.6
CN2910300000000   29     103   Knox County, MO                                   2007         2,356        2,267         89      3.8
CN2910500000000   29     105   Laclede County, MO                                2007        17,668       16,694        974      5.5
CN2910700000000   29     107   Lafayette County, MO                              2007        16,524       15,681        843      5.1
CN2910900000000   29     109   Lawrence County, MO                               2007        19,359       18,584        775      4.0
CN2911100000000   29     111   Lewis County, MO                                  2007         5,709        5,486        223      3.9
CN2911300000000   29     113   Lincoln County, MO                                2007        26,484       25,000      1,484      5.6
CN2911500000000   29     115   Linn County, MO                                   2007         6,483        6,074        409      6.3
CN2911700000000   29     117   Livingston County, MO                             2007         7,193        6,880        313      4.4
CN2911900000000   29     119   McDonald County, MO                               2007        11,558       11,085        473      4.1
CN2912100000000   29     121   Macon County, MO                                  2007         8,081        7,683        398      4.9
CN2912300000000   29     123   Madison County, MO                                2007         6,084        5,741        343      5.6
CN2912500000000   29     125   Maries County, MO                                 2007         4,794        4,548        246      5.1
CN2912700000000   29     127   Marion County, MO                                 2007        14,501       13,742        759      5.2
CN2912900000000   29     129   Mercer County, MO                                 2007         1,813        1,739         74      4.1
CN2913100000000   29     131   Miller County, MO                                 2007        13,406       12,709        697      5.2
CN2913300000000   29     133   Mississippi County, MO                            2007         5,904        5,521        383      6.5
CN2913500000000   29     135   Moniteau County, MO                               2007         7,522        7,178        344      4.6
CN2913700000000   29     137   Monroe County, MO                                 2007         4,371        4,123        248      5.7
CN2913900000000   29     139   Montgomery County, MO                             2007         6,151        5,819        332      5.4
CN2914100000000   29     141   Morgan County, MO                                 2007         9,376        8,804        572      6.1
CN2914300000000   29     143   New Madrid County, MO                             2007         8,964        8,354        610      6.8
CN2914500000000   29     145   Newton County, MO                                 2007        27,986       26,680      1,306      4.7
CN2914700000000   29     147   Nodaway County, MO                                2007        12,635       12,167        468      3.7
CN2914900000000   29     149   Oregon County, MO                                 2007         4,574        4,340        234      5.1
CN2915100000000   29     151   Osage County, MO                                  2007         7,406        7,060        346      4.7
CN2915300000000   29     153   Ozark County, MO                                  2007         4,409        4,180        229      5.2
CN2915500000000   29     155   Pemiscot County, MO                               2007         8,166        7,634        532      6.5
CN2915700000000   29     157   Perry County, MO                                  2007        10,466       10,058        408      3.9
CN2915900000000   29     159   Pettis County, MO                                 2007        21,070       19,982      1,088      5.2
CN2916100000000   29     161   Phelps County, MO                                 2007        22,077       20,998      1,079      4.9
CN2916300000000   29     163   Pike County, MO                                   2007         8,926        8,482        444      5.0
CN2916500000000   29     165   Platte County, MO                                 2007        48,916       47,010      1,906      3.9
CN2916700000000   29     167   Polk County, MO                                   2007        14,443       13,758        685      4.7
CN2916900000000   29     169   Pulaski County, MO                                2007        18,812       17,849        963      5.1
CN2917100000000   29     171   Putnam County, MO                                 2007         2,501        2,364        137      5.5
CN2917300000000   29     173   Ralls County, MO                                  2007         5,624        5,352        272      4.8
CN2917500000000   29     175   Randolph County, MO                               2007        13,182       12,483        699      5.3
CN2917700000000   29     177   Ray County, MO                                    2007        11,530       10,923        607      5.3
CN2917900000000   29     179   Reynolds County, MO                               2007         2,647        2,467        180      6.8
CN2918100000000   29     181   Ripley County, MO                                 2007         6,674        6,234        440      6.6
CN2918300000000   29     183   St. Charles County, MO                            2007       193,461      185,643      7,818      4.0
CN2918500000000   29     185   St. Clair County, MO                              2007         4,243        3,969        274      6.5
CN2918600000000   29     186   Ste. Genevieve County, MO                         2007         9,979        9,518        461      4.6
CN2918700000000   29     187   St. Francois County, MO                           2007        29,474       27,773      1,701      5.8
CN2918900000000   29     189   St. Louis County, MO                              2007       528,469      502,536     25,933      4.9
CN2919500000000   29     195   Saline County, MO                                 2007        11,755       11,168        587      5.0
CN2919700000000   29     197   Schuyler County, MO                               2007         2,175        2,052        123      5.7
CN2919900000000   29     199   Scotland County, MO                               2007         2,523        2,404        119      4.7
CN2920100000000   29     201   Scott County, MO                                  2007        20,023       18,866      1,157      5.8
CN2920300000000   29     203   Shannon County, MO                                2007         3,733        3,480        253      6.8
CN2920500000000   29     205   Shelby County, MO                                 2007         3,336        3,171        165      4.9
CN2920700000000   29     207   Stoddard County, MO                               2007        15,588       14,601        987      6.3
CN2920900000000   29     209   Stone County, MO                                  2007        16,436       15,393      1,043      6.3
CN2921100000000   29     211   Sullivan County, MO                               2007         3,309        3,107        202      6.1
CN2921300000000   29     213   Taney County, MO                                  2007        27,481       25,639      1,842      6.7
CN2921500000000   29     215   Texas County, MO                                  2007        11,063       10,441        622      5.6
CN2921700000000   29     217   Vernon County, MO                                 2007        10,123        9,633        490      4.8
CN2921900000000   29     219   Warren County, MO                                 2007        16,224       15,358        866      5.3
CN2922100000000   29     221   Washington County, MO                             2007        10,049        9,228        821      8.2
CN2922300000000   29     223   Wayne County, MO                                  2007         5,716        5,325        391      6.8
CN2922500000000   29     225   Webster County, MO                                2007        17,114       16,303        811      4.7
CN2922700000000   29     227   Worth County, MO                                  2007         1,151        1,099         52      4.5
CN2922900000000   29     229   Wright County, MO                                 2007         8,123        7,642        481      5.9
CN2951000000000   29     510   St. Louis city, MO                                2007       158,295      147,204     11,091      7.0
CN3000100000000   30     001   Beaverhead County, MT                             2007         5,041        4,906        135      2.7
CN3000300000000   30     003   Big Horn County, MT                               2007         5,077        4,753        324      6.4
CN3000500000000   30     005   Blaine County, MT                                 2007         2,861        2,756        105      3.7
CN3000700000000   30     007   Broadwater County, MT                             2007         2,374        2,300         74      3.1
CN3000900000000   30     009   Carbon County, MT                                 2007         5,358        5,211        147      2.7
CN3001100000000   30     011   Carter County, MT                                 2007           686          666         20      2.9
CN3001300000000   30     013   Cascade County, MT                                2007        39,626       38,304      1,322      3.3
CN3001500000000   30     015   Chouteau County, MT                               2007         2,520        2,444         76      3.0
CN3001700000000   30     017   Custer County, MT                                 2007         5,769        5,582        187      3.2
CN3001900000000   30     019   Daniels County, MT                                2007           769          749         20      2.6
CN3002100000000   30     021   Dawson County, MT                                 2007         4,261        4,146        115      2.7
CN3002300000000   30     023   Deer Lodge County, MT                             2007         3,905        3,725        180      4.6
CN3002500000000   30     025   Fallon County, MT                                 2007         1,745        1,711         34      1.9
CN3002700000000   30     027   Fergus County, MT                                 2007         5,870        5,645        225      3.8
CN3002900000000   30     029   Flathead County, MT                               2007        45,790       44,044      1,746      3.8
CN3003100000000   30     031   Gallatin County, MT                               2007        50,482       49,214      1,268      2.5
CN3003300000000   30     033   Garfield County, MT                               2007           644          625         19      3.0
CN3003500000000   30     035   Glacier County, MT                                2007         5,809        5,359        450      7.7
CN3003700000000   30     037   Golden Valley County, MT                          2007           562          541         21      3.7
CN3003900000000   30     039   Granite County, MT                                2007         1,284        1,225         59      4.6
CN3004100000000   30     041   Hill County, MT                                   2007         8,085        7,766        319      3.9
CN3004300000000   30     043   Jefferson County, MT                              2007         5,860        5,683        177      3.0
CN3004500000000   30     045   Judith Basin County, MT                           2007         1,048        1,010         38      3.6
CN3004700000000   30     047   Lake County, MT                                   2007        11,648       11,036        612      5.3
CN3004900000000   30     049   Lewis and Clark County, MT                        2007        33,340       32,368        972      2.9
CN3005100000000   30     051   Liberty County, MT                                2007           800          778         22      2.8
CN3005300000000   30     053   Lincoln County, MT                                2007         7,813        7,247        566      7.2
CN3005500000000   30     055   McCone County, MT                                 2007         1,002          981         21      2.1
CN3005700000000   30     057   Madison County, MT                                2007         4,453        4,330        123      2.8
CN3005900000000   30     059   Meagher County, MT                                2007           901          852         49      5.4
CN3006100000000   30     061   Mineral County, MT                                2007         1,971        1,880         91      4.6
CN3006300000000   30     063   Missoula County, MT                               2007        59,233       57,285      1,948      3.3
CN3006500000000   30     065   Musselshell County, MT                            2007         2,037        1,933        104      5.1
CN3006700000000   30     067   Park County, MT                                   2007         9,087        8,778        309      3.4
CN3006900000000   30     069   Petroleum County, MT                              2007           236          224         12      5.1
CN3007100000000   30     071   Phillips County, MT                               2007         2,058        1,974         84      4.1
CN3007300000000   30     073   Pondera County, MT                                2007         2,725        2,621        104      3.8
CN3007500000000   30     075   Powder River County, MT                           2007           899          871         28      3.1
CN3007700000000   30     077   Powell County, MT                                 2007         2,646        2,509        137      5.2
CN3007900000000   30     079   Prairie County, MT                                2007           545          527         18      3.3
CN3008100000000   30     081   Ravalli County, MT                                2007        18,667       17,861        806      4.3
CN3008300000000   30     083   Richland County, MT                               2007         5,445        5,320        125      2.3
CN3008500000000   30     085   Roosevelt County, MT                              2007         3,855        3,624        231      6.0
CN3008700000000   30     087   Rosebud County, MT                                2007         3,924        3,728        196      5.0
CN3008900000000   30     089   Sanders County, MT                                2007         4,686        4,386        300      6.4
CN3009100000000   30     091   Sheridan County, MT                               2007         1,734        1,688         46      2.7
CN3009300000000   30     093   Silver Bow County, MT                             2007        17,419       16,811        608      3.5
CN3009500000000   30     095   Stillwater County, MT                             2007         4,514        4,378        136      3.0
CN3009700000000   30     097   Sweet Grass County, MT                            2007         2,925        2,873         52      1.8
CN3009900000000   30     099   Teton County, MT                                  2007         3,067        2,976         91      3.0
CN3010100000000   30     101   Toole County, MT                                  2007         2,458        2,399         59      2.4
CN3010300000000   30     103   Treasure County, MT                               2007           407          394         13      3.2
CN3010500000000   30     105   Valley County, MT                                 2007         3,642        3,520        122      3.3
CN3010700000000   30     107   Wheatland County, MT                              2007         1,040        1,006         34      3.3
CN3010900000000   30     109   Wibaux County, MT                                 2007           516          502         14      2.7
CN3011100000000   30     111   Yellowstone County, MT                            2007        81,588       79,477      2,111      2.6
CN3100100000000   31     001   Adams County, NE                                  2007        17,426       16,958        468      2.7
CN3100300000000   31     003   Antelope County, NE                               2007         3,642        3,539        103      2.8
CN3100500000000   31     005   Arthur County, NE                                 2007           239          230          9      3.8
CN3100700000000   31     007   Banner County, NE                                 2007           405          397          8      2.0
CN3100900000000   31     009   Blaine County, NE                                 2007           239          230          9      3.8
CN3101100000000   31     011   Boone County, NE                                  2007         3,179        3,102         77      2.4
CN3101300000000   31     013   Box Butte County, NE                              2007         5,629        5,451        178      3.2
CN3101500000000   31     015   Boyd County, NE                                   2007         1,078        1,046         32      3.0
CN3101700000000   31     017   Brown County, NE                                  2007         1,819        1,771         48      2.6
CN3101900000000   31     019   Buffalo County, NE                                2007        28,128       27,505        623      2.2
CN3102100000000   31     021   Burt County, NE                                   2007         3,922        3,767        155      4.0
CN3102300000000   31     023   Butler County, NE                                 2007         4,845        4,724        121      2.5
CN3102500000000   31     025   Cass County, NE                                   2007        13,918       13,462        456      3.3
CN3102700000000   31     027   Cedar County, NE                                  2007         4,790        4,675        115      2.4
CN3102900000000   31     029   Chase County, NE                                  2007         2,003        1,954         49      2.4
CN3103100000000   31     031   Cherry County, NE                                 2007         3,399        3,324         75      2.2
CN3103300000000   31     033   Cheyenne County, NE                               2007         5,258        5,133        125      2.4
CN3103500000000   31     035   Clay County, NE                                   2007         3,119        3,034         85      2.7
CN3103700000000   31     037   Colfax County, NE                                 2007         5,662        5,539        123      2.2
CN3103900000000   31     039   Cuming County, NE                                 2007         5,009        4,875        134      2.7
CN3104100000000   31     041   Custer County, NE                                 2007         6,023        5,896        127      2.1
CN3104300000000   31     043   Dakota County, NE                                 2007        10,959       10,525        434      4.0
CN3104500000000   31     045   Dawes County, NE                                  2007         4,816        4,686        130      2.7
CN3104700000000   31     047   Dawson County, NE                                 2007        12,387       12,013        374      3.0
CN3104900000000   31     049   Deuel County, NE                                  2007         1,053        1,023         30      2.8
CN3105100000000   31     051   Dixon County, NE                                  2007         3,323        3,219        104      3.1
CN3105300000000   31     053   Dodge County, NE                                  2007        19,885       19,257        628      3.2
CN3105500000000   31     055   Douglas County, NE                                2007       270,771      261,687      9,084      3.4
CN3105700000000   31     057   Dundy County, NE                                  2007         1,019          993         26      2.6
CN3105900000000   31     059   Fillmore County, NE                               2007         3,182        3,103         79      2.5
CN3106100000000   31     061   Franklin County, NE                               2007         1,803        1,753         50      2.8
CN3106300000000   31     063   Frontier County, NE                               2007         1,665        1,628         37      2.2
CN3106500000000   31     065   Furnas County, NE                                 2007         2,476        2,402         74      3.0
CN3106700000000   31     067   Gage County, NE                                   2007        12,546       12,101        445      3.5
CN3106900000000   31     069   Garden County, NE                                 2007           938          914         24      2.6
CN3107100000000   31     071   Garfield County, NE                               2007         1,041        1,015         26      2.5
CN3107300000000   31     073   Gosper County, NE                                 2007         1,045        1,013         32      3.1
CN3107500000000   31     075   Grant County, NE                                  2007           387          377         10      2.6
CN3107700000000   31     077   Greeley County, NE                                2007         1,282        1,248         34      2.7
CN3107900000000   31     079   Hall County, NE                                   2007        31,053       30,200        853      2.7
CN3108100000000   31     081   Hamilton County, NE                               2007         5,658        5,534        124      2.2
CN3108300000000   31     083   Harlan County, NE                                 2007         1,818        1,771         47      2.6
CN3108500000000   31     085   Hayes County, NE                                  2007           461          445         16      3.5
CN3108700000000   31     087   Hitchcock County, NE                              2007         1,447        1,408         39      2.7
CN3108900000000   31     089   Holt County, NE                                   2007         6,056        5,902        154      2.5
CN3109100000000   31     091   Hooker County, NE                                 2007           466          453         13      2.8
CN3109300000000   31     093   Howard County, NE                                 2007         3,719        3,618        101      2.7
CN3109500000000   31     095   Jefferson County, NE                              2007         4,590        4,466        124      2.7
CN3109700000000   31     097   Johnson County, NE                                2007         2,883        2,800         83      2.9
CN3109900000000   31     099   Kearney County, NE                                2007         3,821        3,737         84      2.2
CN3110100000000   31     101   Keith County, NE                                  2007         4,675        4,558        117      2.5
CN3110300000000   31     103   Keya Paha County, NE                              2007           381          367         14      3.7
CN3110500000000   31     105   Kimball County, NE                                2007         1,979        1,925         54      2.7
CN3110700000000   31     107   Knox County, NE                                   2007         4,726        4,588        138      2.9
CN3110900000000   31     109   Lancaster County, NE                              2007       157,841      153,476      4,365      2.8
CN3111100000000   31     111   Lincoln County, NE                                2007        21,822       21,252        570      2.6
CN3111300000000   31     113   Logan County, NE                                  2007           472          459         13      2.8
CN3111500000000   31     115   Loup County, NE                                   2007           334          320         14      4.2
CN3111700000000   31     117   McPherson County, NE                              2007           301          295          6      2.0
CN3111900000000   31     119   Madison County, NE                                2007        18,875       18,285        590      3.1
CN3112100000000   31     121   Merrick County, NE                                2007         4,186        4,067        119      2.8
CN3112300000000   31     123   Morrill County, NE                                2007         2,786        2,714         72      2.6
CN3112500000000   31     125   Nance County, NE                                  2007         2,027        1,977         50      2.5
CN3112700000000   31     127   Nemaha County, NE                                 2007         3,515        3,382        133      3.8
CN3112900000000   31     129   Nuckolls County, NE                               2007         2,247        2,189         58      2.6
CN3113100000000   31     131   Otoe County, NE                                   2007         8,976        8,710        266      3.0
CN3113300000000   31     133   Pawnee County, NE                                 2007         1,591        1,545         46      2.9
CN3113500000000   31     135   Perkins County, NE                                2007         1,582        1,544         38      2.4
CN3113700000000   31     137   Phelps County, NE                                 2007         5,117        5,001        116      2.3
CN3113900000000   31     139   Pierce County, NE                                 2007         3,966        3,849        117      3.0
CN3114100000000   31     141   Platte County, NE                                 2007        18,456       18,011        445      2.4
CN3114300000000   31     143   Polk County, NE                                   2007         2,975        2,893         82      2.8
CN3114500000000   31     145   Red Willow County, NE                             2007         5,939        5,791        148      2.5
CN3114700000000   31     147   Richardson County, NE                             2007         4,285        4,111        174      4.1
CN3114900000000   31     149   Rock County, NE                                   2007           879          857         22      2.5
CN3115100000000   31     151   Saline County, NE                                 2007         8,340        8,121        219      2.6
CN3115300000000   31     153   Sarpy County, NE                                  2007        77,034       74,808      2,226      2.9
CN3115500000000   31     155   Saunders County, NE                               2007        10,991       10,654        337      3.1
CN3115700000000   31     157   Scotts Bluff County, NE                           2007        19,543       18,971        572      2.9
CN3115900000000   31     159   Seward County, NE                                 2007         8,921        8,679        242      2.7
CN3116100000000   31     161   Sheridan County, NE                               2007         3,117        3,035         82      2.6
CN3116300000000   31     163   Sherman County, NE                                2007         1,915        1,864         51      2.7
CN3116500000000   31     165   Sioux County, NE                                  2007           709          690         19      2.7
CN3116700000000   31     167   Stanton County, NE                                2007         3,566        3,461        105      2.9
CN3116900000000   31     169   Thayer County, NE                                 2007         2,872        2,796         76      2.6
CN3117100000000   31     171   Thomas County, NE                                 2007           378          365         13      3.4
CN3117300000000   31     173   Thurston County, NE                               2007         2,996        2,802        194      6.5
CN3117500000000   31     175   Valley County, NE                                 2007         2,581        2,520         61      2.4
CN3117700000000   31     177   Washington County, NE                             2007        11,302       10,985        317      2.8
CN3117900000000   31     179   Wayne County, NE                                  2007         5,320        5,186        134      2.5
CN3118100000000   31     181   Webster County, NE                                2007         1,809        1,750         59      3.3
CN3118300000000   31     183   Wheeler County, NE                                2007           419          407         12      2.9
CN3118500000000   31     185   York County, NE                                   2007         7,671        7,465        206      2.7
CN3200100000000   32     001   Churchill County, NV                              2007        12,910       12,332        578      4.5
CN3200300000000   32     003   Clark County, NV                                  2007       933,770      890,104     43,666      4.7
CN3200500000000   32     005   Douglas County, NV                                2007        22,190       21,072      1,118      5.0
CN3200700000000   32     007   Elko County, NV                                   2007        25,924       25,042        882      3.4
CN3200900000000   32     009   Esmeralda County, NV                              2007           464          449         15      3.2
CN3201100000000   32     011   Eureka County, NV                                 2007           793          759         34      4.3
CN3201300000000   32     013   Humboldt County, NV                               2007         7,810        7,521        289      3.7
CN3201500000000   32     015   Lander County, NV                                 2007         3,323        3,211        112      3.4
CN3201700000000   32     017   Lincoln County, NV                                2007         1,691        1,617         74      4.4
CN3201900000000   32     019   Lyon County, NV                                   2007        21,888       20,434      1,454      6.6
CN3202100000000   32     021   Mineral County, NV                                2007         2,197        2,055        142      6.5
CN3202300000000   32     023   Nye County, NV                                    2007        17,503       16,321      1,182      6.8
CN3202700000000   32     027   Pershing County, NV                               2007         2,447        2,321        126      5.1
CN3202900000000   32     029   Storey County, NV                                 2007         2,354        2,233        121      5.1
CN3203100000000   32     031   Washoe County, NV                                 2007       218,363      208,645      9,718      4.5
CN3203300000000   32     033   White Pine County, NV                             2007         4,660        4,484        176      3.8
CN3251000000000   32     510   Carson City, NV                                   2007        27,895       26,505      1,390      5.0
CN3300100000000   33     001   Belknap County, NH                                2007        32,498       31,329      1,169      3.6
CN3300300000000   33     003   Carroll County, NH                                2007        25,564       24,679        885      3.5
CN3300500000000   33     005   Cheshire County, NH                               2007        42,207       40,699      1,508      3.6
CN3300700000000   33     007   Coos County, NH                                   2007        16,744       15,967        777      4.6
CN3300900000000   33     009   Grafton County, NH                                2007        48,416       46,974      1,442      3.0
CN3301100000000   33     011   Hillsborough County, NH                           2007       228,867      220,682      8,185      3.6
CN3301300000000   33     013   Merrimack County, NH                              2007        80,543       77,851      2,692      3.3
CN3301500000000   33     015   Rockingham County, NH                             2007       174,174      167,527      6,647      3.8
CN3301700000000   33     017   Strafford County, NH                              2007        68,399       66,146      2,253      3.3
CN3301900000000   33     019   Sullivan County, NH                               2007        22,609       21,929        680      3.0
CN3400100000000   34     001   Atlantic County, NJ                               2007       135,555      127,559      7,996      5.9
CN3400300000000   34     003   Bergen County, NJ                                 2007       472,991      456,594     16,397      3.5
CN3400500000000   34     005   Burlington County, NJ                             2007       238,407      229,200      9,207      3.9
CN3400700000000   34     007   Camden County, NJ                                 2007       263,437      250,631     12,806      4.9
CN3400900000000   34     009   Cape May County, NJ                               2007        56,657       52,919      3,738      6.6
CN3401100000000   34     011   Cumberland County, NJ                             2007        68,405       63,912      4,493      6.6
CN3401300000000   34     013   Essex County, NJ                                  2007       362,785      343,281     19,504      5.4
CN3401500000000   34     015   Gloucester County, NJ                             2007       154,397      147,699      6,698      4.3
CN3401700000000   34     017   Hudson County, NJ                                 2007       290,990      276,383     14,607      5.0
CN3401900000000   34     019   Hunterdon County, NJ                              2007        72,277       70,206      2,071      2.9
CN3402100000000   34     021   Mercer County, NJ                                 2007       196,996      189,403      7,593      3.9
CN3402300000000   34     023   Middlesex County, NJ                              2007       421,754      405,387     16,367      3.9
CN3402500000000   34     025   Monmouth County, NJ                               2007       332,191      319,687     12,504      3.8
CN3402700000000   34     027   Morris County, NJ                                 2007       272,580      264,282      8,298      3.0
CN3402900000000   34     029   Ocean County, NJ                                  2007       257,351      245,547     11,804      4.6
CN3403100000000   34     031   Passaic County, NJ                                2007       237,294      224,527     12,767      5.4
CN3403300000000   34     033   Salem County, NJ                                  2007        31,383       29,819      1,564      5.0
CN3403500000000   34     035   Somerset County, NJ                               2007       179,818      174,211      5,607      3.1
CN3403700000000   34     037   Sussex County, NJ                                 2007        84,378       81,045      3,333      4.0
CN3403900000000   34     039   Union County, NJ                                  2007       267,960      255,865     12,095      4.5
CN3404100000000   34     041   Warren County, NJ                                 2007        58,702       56,460      2,242      3.8
CN3500100000000   35     001   Bernalillo County, NM                             2007       313,176      302,815     10,361      3.3
CN3500300000000   35     003   Catron County, NM                                 2007         1,508        1,440         68      4.5
CN3500500000000   35     005   Chaves County, NM                                 2007        26,875       25,904        971      3.6
CN3500600000000   35     006   Cibola County, NM                                 2007        11,995       11,526        469      3.9
CN3500700000000   35     007   Colfax County, NM                                 2007         6,578        6,363        215      3.3
CN3500900000000   35     009   Curry County, NM                                  2007        21,034       20,480        554      2.6
CN3501100000000   35     011   De Baca County, NM                                2007           781          753         28      3.6
CN3501300000000   35     013   Dona Ana County, NM                               2007        87,137       83,777      3,360      3.9
CN3501500000000   35     015   Eddy County, NM                                   2007        26,137       25,418        719      2.8
CN3501700000000   35     017   Grant County, NM                                  2007        12,261       11,826        435      3.5
CN3501900000000   35     019   Guadalupe County, NM                              2007         1,792        1,695         97      5.4
CN3502100000000   35     021   Harding County, NM                                2007           390          380         10      2.6
CN3502300000000   35     023   Hidalgo County, NM                                2007         2,526        2,455         71      2.8
CN3502500000000   35     025   Lea County, NM                                    2007        27,784       27,146        638      2.3
CN3502700000000   35     027   Lincoln County, NM                                2007        10,918       10,605        313      2.9
CN3502800000000   35     028   Los Alamos County, NM                             2007        10,525       10,313        212      2.0
CN3502900000000   35     029   Luna County, NM                                   2007        12,286       11,127      1,159      9.4
CN3503100000000   35     031   McKinley County, NM                               2007        26,777       25,623      1,154      4.3
CN3503300000000   35     033   Mora County, NM                                   2007         2,017        1,869        148      7.3
CN3503500000000   35     035   Otero County, NM                                  2007        26,059       25,140        919      3.5
CN3503700000000   35     037   Quay County, NM                                   2007         3,847        3,686        161      4.2
CN3503900000000   35     039   Rio Arriba County, NM                             2007        20,348       19,451        897      4.4
CN3504100000000   35     041   Roosevelt County, NM                              2007         9,543        9,294        249      2.6
CN3504300000000   35     043   Sandoval County, NM                               2007        54,135       51,983      2,152      4.0
CN3504500000000   35     045   San Juan County, NM                               2007        55,798       54,052      1,746      3.1
CN3504700000000   35     047   San Miguel County, NM                             2007        13,373       12,854        519      3.9
CN3504900000000   35     049   Santa Fe County, NM                               2007        78,267       76,087      2,180      2.8
CN3505100000000   35     051   Sierra County, NM                                 2007         5,560        5,378        182      3.3
CN3505300000000   35     053   Socorro County, NM                                2007         9,378        9,099        279      3.0
CN3505500000000   35     055   Taos County, NM                                   2007        17,776       16,970        806      4.5
CN3505700000000   35     057   Torrance County, NM                               2007         7,100        6,794        306      4.3
CN3505900000000   35     059   Union County, NM                                  2007         1,881        1,833         48      2.6
CN3506100000000   35     061   Valencia County, NM                               2007        30,905       29,783      1,122      3.6
CN3600100000000   36     001   Albany County, NY                                 2007       158,837      152,576      6,261      3.9
CN3600300000000   36     003   Allegany County, NY                               2007        23,429       22,129      1,300      5.5
CN3600500000000   36     005   Bronx County, NY                                  2007       512,950      478,688     34,262      6.7
CN3600700000000   36     007   Broome County, NY                                 2007        96,944       92,554      4,390      4.5
CN3600900000000   36     009   Cattaraugus County, NY                            2007        41,311       39,166      2,145      5.2
