                               Labor Force Data by County, 2010 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4508100000000   45     081   Saluda County, SC                                 2010         9,033        8,194        839      9.3
CN4508300000000   45     083   Spartanburg County, SC                            2010       133,823      118,431     15,392     11.5
CN4508500000000   45     085   Sumter County, SC                                 2010        45,225       39,762      5,463     12.1
CN4508700000000   45     087   Union County, SC                                  2010        11,586        9,418      2,168     18.7
CN4508900000000   45     089   Williamsburg County, SC                           2010        15,918       13,627      2,291     14.4
CN4509100000000   45     091   York County, SC                                   2010       113,974       96,402     17,572     15.4
CN4600300000000   46     003   Aurora County, SD                                 2010         1,579        1,518         61      3.9
CN4600500000000   46     005   Beadle County, SD                                 2010         9,817        9,410        407      4.1
CN4600700000000   46     007   Bennett County, SD                                2010         1,431        1,343         88      6.1
CN4600900000000   46     009   Bon Homme County, SD                              2010         3,102        2,944        158      5.1
CN4601100000000   46     011   Brookings County, SD                              2010        18,917       18,069        848      4.5
CN4601300000000   46     013   Brown County, SD                                  2010        21,304       20,475        829      3.9
CN4601500000000   46     015   Brule County, SD                                  2010         2,916        2,812        104      3.6
CN4601700000000   46     017   Buffalo County, SD                                2010           529          447         82     15.5
CN4601900000000   46     019   Butte County, SD                                  2010         5,393        5,125        268      5.0
CN4602100000000   46     021   Campbell County, SD                               2010           847          808         39      4.6
CN4602300000000   46     023   Charles Mix County, SD                            2010         4,193        3,985        208      5.0
CN4602500000000   46     025   Clark County, SD                                  2010         1,895        1,791        104      5.5
CN4602700000000   46     027   Clay County, SD                                   2010         7,454        7,133        321      4.3
CN4602900000000   46     029   Codington County, SD                              2010        15,872       15,074        798      5.0
CN4603100000000   46     031   Corson County, SD                                 2010         1,416        1,312        104      7.3
CN4603300000000   46     033   Custer County, SD                                 2010         4,844        4,607        237      4.9
CN4603500000000   46     035   Davison County, SD                                2010        11,256       10,765        491      4.4
CN4603700000000   46     037   Day County, SD                                    2010         2,870        2,661        209      7.3
CN4603900000000   46     039   Deuel County, SD                                  2010         2,632        2,465        167      6.3
CN4604100000000   46     041   Dewey County, SD                                  2010         2,629        2,299        330     12.6
CN4604300000000   46     043   Douglas County, SD                                2010         1,817        1,738         79      4.3
CN4604500000000   46     045   Edmunds County, SD                                2010         2,011        1,935         76      3.8
CN4604700000000   46     047   Fall River County, SD                             2010         3,812        3,603        209      5.5
CN4604900000000   46     049   Faulk County, SD                                  2010         1,161        1,114         47      4.0
CN4605100000000   46     051   Grant County, SD                                  2010         4,264        4,043        221      5.2
CN4605300000000   46     053   Gregory County, SD                                2010         2,369        2,271         98      4.1
CN4605500000000   46     055   Haakon County, SD                                 2010         1,155        1,117         38      3.3
CN4605700000000   46     057   Hamlin County, SD                                 2010         2,894        2,738        156      5.4
CN4605900000000   46     059   Hand County, SD                                   2010         1,908        1,843         65      3.4
CN4606100000000   46     061   Hanson County, SD                                 2010         1,780        1,683         97      5.4
CN4606300000000   46     063   Harding County, SD                                2010           822          794         28      3.4
CN4606500000000   46     065   Hughes County, SD                                 2010        10,403       10,036        367      3.5
CN4606700000000   46     067   Hutchinson County, SD                             2010         3,841        3,683        158      4.1
CN4606900000000   46     069   Hyde County, SD                                   2010           766          735         31      4.0
CN4607100000000   46     071   Jackson County, SD                                2010         1,277        1,187         90      7.0
CN4607300000000   46     073   Jerauld County, SD                                2010         1,466        1,421         45      3.1
CN4607500000000   46     075   Jones County, SD                                  2010           728          708         20      2.7
CN4607700000000   46     077   Kingsbury County, SD                              2010         2,990        2,831        159      5.3
CN4607900000000   46     079   Lake County, SD                                   2010         6,540        6,182        358      5.5
CN4608100000000   46     081   Lawrence County, SD                               2010        13,483       12,848        635      4.7
CN4608300000000   46     083   Lincoln County, SD                                2010        24,988       23,916      1,072      4.3
CN4608500000000   46     085   Lyman County, SD                                  2010         2,046        1,919        127      6.2
CN4608700000000   46     087   McCook County, SD                                 2010         2,725        2,576        149      5.5
CN4608900000000   46     089   McPherson County, SD                              2010         1,164        1,103         61      5.2
CN4609100000000   46     091   Marshall County, SD                               2010         2,120        1,982        138      6.5
CN4609300000000   46     093   Meade County, SD                                  2010        12,579       11,857        722      5.7
CN4609500000000   46     095   Mellette County, SD                               2010           897          841         56      6.2
CN4609700000000   46     097   Miner County, SD                                  2010         1,231        1,160         71      5.8
CN4609900000000   46     099   Minnehaha County, SD                              2010        96,253       91,123      5,130      5.3
CN4610100000000   46     101   Moody County, SD                                  2010         3,966        3,674        292      7.4
CN4610300000000   46     103   Pennington County, SD                             2010        54,032       51,198      2,834      5.2
CN4610500000000   46     105   Perkins County, SD                                2010         1,621        1,553         68      4.2
CN4610700000000   46     107   Potter County, SD                                 2010         1,316        1,252         64      4.9
CN4610900000000   46     109   Roberts County, SD                                2010         4,911        4,617        294      6.0
CN4611100000000   46     111   Sanborn County, SD                                2010         1,390        1,333         57      4.1
CN4611300000000   46     113   Shannon County, SD                                2010         3,914        3,422        492     12.6
CN4611500000000   46     115   Spink County, SD                                  2010         3,541        3,402        139      3.9
CN4611700000000   46     117   Stanley County, SD                                2010         2,069        1,995         74      3.6
CN4611900000000   46     119   Sully County, SD                                  2010         1,020          988         32      3.1
CN4612100000000   46     121   Todd County, SD                                   2010         3,653        3,393        260      7.1
CN4612300000000   46     123   Tripp County, SD                                  2010         2,936        2,815        121      4.1
CN4612500000000   46     125   Turner County, SD                                 2010         4,255        4,047        208      4.9
CN4612700000000   46     127   Union County, SD                                  2010         8,242        7,782        460      5.6
CN4612900000000   46     129   Walworth County, SD                               2010         2,727        2,558        169      6.2
CN4613500000000   46     135   Yankton County, SD                                2010        11,729       11,127        602      5.1
CN4613700000000   46     137   Ziebach County, SD                                2010         1,051          989         62      5.9
CN4700100000000   47     001   Anderson County, TN                               2010        36,533       33,227      3,306      9.0
CN4700300000000   47     003   Bedford County, TN                                2010        23,197       20,504      2,693     11.6
CN4700500000000   47     005   Benton County, TN                                 2010         7,101        6,201        900     12.7
CN4700700000000   47     007   Bledsoe County, TN                                2010         4,885        4,258        627     12.8
CN4700900000000   47     009   Blount County, TN                                 2010        64,016       58,638      5,378      8.4
CN4701100000000   47     011   Bradley County, TN                                2010        47,569       43,168      4,401      9.3
CN4701300000000   47     013   Campbell County, TN                               2010        16,843       14,792      2,051     12.2
CN4701500000000   47     015   Cannon County, TN                                 2010         6,517        5,891        626      9.6
CN4701700000000   47     017   Carroll County, TN                                2010        14,030       11,965      2,065     14.7
CN4701900000000   47     019   Carter County, TN                                 2010        28,667       25,745      2,922     10.2
CN4702100000000   47     021   Cheatham County, TN                               2010        20,321       18,461      1,860      9.2
CN4702300000000   47     023   Chester County, TN                                2010         8,157        7,323        834     10.2
CN4702500000000   47     025   Claiborne County, TN                              2010        13,251       11,755      1,496     11.3
CN4702700000000   47     027   Clay County, TN                                   2010         3,381        2,972        409     12.1
CN4702900000000   47     029   Cocke County, TN                                  2010        16,593       14,395      2,198     13.2
CN4703100000000   47     031   Coffee County, TN                                 2010        26,090       23,491      2,599     10.0
CN4703300000000   47     033   Crockett County, TN                               2010         6,691        5,829        862     12.9
CN4703500000000   47     035   Cumberland County, TN                             2010        23,351       20,834      2,517     10.8
CN4703700000000   47     037   Davidson County, TN                               2010       324,891      295,843     29,048      8.9
CN4703900000000   47     039   Decatur County, TN                                2010         5,762        5,052        710     12.3
CN4704100000000   47     041   DeKalb County, TN                                 2010         9,987        9,015        972      9.7
CN4704300000000   47     043   Dickson County, TN                                2010        24,357       21,964      2,393      9.8
CN4704500000000   47     045   Dyer County, TN                                   2010        17,432       15,237      2,195     12.6
CN4704700000000   47     047   Fayette County, TN                                2010        17,733       15,817      1,916     10.8
CN4704900000000   47     049   Fentress County, TN                               2010         8,043        7,109        934     11.6
CN4705100000000   47     051   Franklin County, TN                               2010        19,825       17,819      2,006     10.1
CN4705300000000   47     053   Gibson County, TN                                 2010        21,926       19,016      2,910     13.3
CN4705500000000   47     055   Giles County, TN                                  2010        13,697       11,944      1,753     12.8
CN4705700000000   47     057   Grainger County, TN                               2010        10,037        8,732      1,305     13.0
CN4705900000000   47     059   Greene County, TN                                 2010        30,055       26,017      4,038     13.4
CN4706100000000   47     061   Grundy County, TN                                 2010         6,068        5,343        725     11.9
CN4706300000000   47     063   Hamblen County, TN                                2010        29,524       26,294      3,230     10.9
CN4706500000000   47     065   Hamilton County, TN                               2010       164,626      150,384     14,242      8.7
CN4706700000000   47     067   Hancock County, TN                                2010         2,592        2,176        416     16.0
CN4706900000000   47     069   Hardeman County, TN                               2010        11,068        9,600      1,468     13.3
CN4707100000000   47     071   Hardin County, TN                                 2010        12,223       10,823      1,400     11.5
CN4707300000000   47     073   Hawkins County, TN                                2010        26,307       23,782      2,525      9.6
CN4707500000000   47     075   Haywood County, TN                                2010         9,386        7,962      1,424     15.2
CN4707700000000   47     077   Henderson County, TN                              2010        12,076       10,193      1,883     15.6
CN4707900000000   47     079   Henry County, TN                                  2010        13,861       12,182      1,679     12.1
CN4708100000000   47     081   Hickman County, TN                                2010        10,507        9,282      1,225     11.7
CN4708300000000   47     083   Houston County, TN                                2010         4,036        3,605        431     10.7
CN4708500000000   47     085   Humphreys County, TN                              2010         9,252        8,240      1,012     10.9
CN4708700000000   47     087   Jackson County, TN                                2010         5,303        4,714        589     11.1
CN4708900000000   47     089   Jefferson County, TN                              2010        24,331       21,365      2,966     12.2
CN4709100000000   47     091   Johnson County, TN                                2010         7,436        6,445        991     13.3
CN4709300000000   47     093   Knox County, TN                                   2010       231,515      213,994     17,521      7.6
CN4709500000000   47     095   Lake County, TN                                   2010         2,759        2,459        300     10.9
CN4709700000000   47     097   Lauderdale County, TN                             2010        10,070        8,459      1,611     16.0
CN4709900000000   47     099   Lawrence County, TN                               2010        16,877       14,458      2,419     14.3
CN4710100000000   47     101   Lewis County, TN                                  2010         5,493        4,667        826     15.0
CN4710300000000   47     103   Lincoln County, TN                                2010        17,464       16,323      1,141      6.5
CN4710500000000   47     105   Loudon County, TN                                 2010        24,652       22,621      2,031      8.2
CN4710700000000   47     107   McMinn County, TN                                 2010        23,395       20,481      2,914     12.5
CN4710900000000   47     109   McNairy County, TN                                2010        11,116        9,743      1,373     12.4
CN4711100000000   47     111   Macon County, TN                                  2010        10,653        9,586      1,067     10.0
CN4711300000000   47     113   Madison County, TN                                2010        48,591       43,657      4,934     10.2
CN4711500000000   47     115   Marion County, TN                                 2010        12,656       11,307      1,349     10.7
CN4711700000000   47     117   Marshall County, TN                               2010        12,502       10,446      2,056     16.4
CN4711900000000   47     119   Maury County, TN                                  2010        36,568       31,375      5,193     14.2
CN4712100000000   47     121   Meigs County, TN                                  2010         5,211        4,546        665     12.8
CN4712300000000   47     123   Monroe County, TN                                 2010        18,640       16,118      2,522     13.5
CN4712500000000   47     125   Montgomery County, TN                             2010        75,169       68,327      6,842      9.1
CN4712700000000   47     127   Moore County, TN                                  2010         3,255        2,955        300      9.2
CN4712900000000   47     129   Morgan County, TN                                 2010         8,987        7,968      1,019     11.3
CN4713100000000   47     131   Obion County, TN                                  2010        15,332       13,833      1,499      9.8
CN4713300000000   47     133   Overton County, TN                                2010        10,440        9,357      1,083     10.4
CN4713500000000   47     135   Perry County, TN                                  2010         2,721        2,287        434     16.0
CN4713700000000   47     137   Pickett County, TN                                2010         1,890        1,616        274     14.5
CN4713900000000   47     139   Polk County, TN                                   2010         7,424        6,571        853     11.5
CN4714100000000   47     141   Putnam County, TN                                 2010        36,410       33,102      3,308      9.1
CN4714300000000   47     143   Rhea County, TN                                   2010        13,480       11,783      1,697     12.6
CN4714500000000   47     145   Roane County, TN                                  2010        28,029       25,761      2,268      8.1
CN4714700000000   47     147   Robertson County, TN                              2010        33,949       30,967      2,982      8.8
CN4714900000000   47     149   Rutherford County, TN                             2010       140,156      127,877     12,279      8.8
CN4715100000000   47     151   Scott County, TN                                  2010         8,383        6,784      1,599     19.1
CN4715300000000   47     153   Sequatchie County, TN                             2010         6,337        5,655        682     10.8
CN4715500000000   47     155   Sevier County, TN                                 2010        49,628       44,435      5,193     10.5
CN4715700000000   47     157   Shelby County, TN                                 2010       435,747      391,515     44,232     10.2
CN4715900000000   47     159   Smith County, TN                                  2010         9,196        8,231        965     10.5
CN4716100000000   47     161   Stewart County, TN                                2010         5,990        5,258        732     12.2
CN4716300000000   47     163   Sullivan County, TN                               2010        75,237       68,811      6,426      8.5
CN4716500000000   47     165   Sumner County, TN                                 2010        82,211       74,984      7,227      8.8
CN4716700000000   47     167   Tipton County, TN                                 2010        28,876       25,734      3,142     10.9
CN4716900000000   47     169   Trousdale County, TN                              2010         3,699        3,310        389     10.5
CN4717100000000   47     171   Unicoi County, TN                                 2010         8,653        7,756        897     10.4
CN4717300000000   47     173   Union County, TN                                  2010         8,905        8,074        831      9.3
CN4717500000000   47     175   Van Buren County, TN                              2010         2,350        2,036        314     13.4
CN4717700000000   47     177   Warren County, TN                                 2010        17,370       15,399      1,971     11.3
CN4717900000000   47     179   Washington County, TN                             2010        63,876       58,485      5,391      8.4
CN4718100000000   47     181   Wayne County, TN                                  2010         6,659        5,811        848     12.7
CN4718300000000   47     183   Weakley County, TN                                2010        16,168       14,274      1,894     11.7
CN4718500000000   47     185   White County, TN                                  2010        11,076        9,753      1,323     11.9
CN4718700000000   47     187   Williamson County, TN                             2010        94,115       87,592      6,523      6.9
CN4718900000000   47     189   Wilson County, TN                                 2010        60,248       55,271      4,977      8.3
CN4800100000000   48     001   Anderson County, TX                               2010        21,547       19,506      2,041      9.5
CN4800300000000   48     003   Andrews County, TX                                2010         7,302        6,862        440      6.0
CN4800500000000   48     005   Angelina County, TX                               2010        40,618       37,306      3,312      8.2
CN4800700000000   48     007   Aransas County, TX                                2010        10,847        9,923        924      8.5
CN4800900000000   48     009   Archer County, TX                                 2010         5,046        4,741        305      6.0
CN4801100000000   48     011   Armstrong County, TX                              2010           978          930         48      4.9
CN4801300000000   48     013   Atascosa County, TX                               2010        19,589       18,027      1,562      8.0
CN4801500000000   48     015   Austin County, TX                                 2010        13,961       12,861      1,100      7.9
CN4801700000000   48     017   Bailey County, TX                                 2010         3,370        3,120        250      7.4
CN4801900000000   48     019   Bandera County, TX                                2010         9,817        9,112        705      7.2
CN4802100000000   48     021   Bastrop County, TX                                2010        35,145       32,223      2,922      8.3
CN4802300000000   48     023   Baylor County, TX                                 2010         1,928        1,804        124      6.4
CN4802500000000   48     025   Bee County, TX                                    2010        12,506       11,402      1,104      8.8
CN4802700000000   48     027   Bell County, TX                                   2010       135,419      125,052     10,367      7.7
CN4802900000000   48     029   Bexar County, TX                                  2010       797,187      737,172     60,015      7.5
CN4803100000000   48     031   Blanco County, TX                                 2010         5,202        4,877        325      6.2
CN4803300000000   48     033   Borden County, TX                                 2010           461          438         23      5.0
CN4803500000000   48     035   Bosque County, TX                                 2010         8,495        7,754        741      8.7
CN4803700000000   48     037   Bowie County, TX                                  2010        45,720       41,959      3,761      8.2
CN4803900000000   48     039   Brazoria County, TX                               2010       150,467      136,989     13,478      9.0
CN4804100000000   48     041   Brazos County, TX                                 2010       101,238       94,797      6,441      6.4
CN4804300000000   48     043   Brewster County, TX                               2010         5,293        5,027        266      5.0
CN4804500000000   48     045   Briscoe County, TX                                2010           696          650         46      6.6
CN4804700000000   48     047   Brooks County, TX                                 2010         3,300        2,977        323      9.8
CN4804900000000   48     049   Brown County, TX                                  2010        19,014       17,644      1,370      7.2
CN4805100000000   48     051   Burleson County, TX                               2010         8,122        7,539        583      7.2
CN4805300000000   48     053   Burnet County, TX                                 2010        22,753       21,353      1,400      6.2
CN4805500000000   48     055   Caldwell County, TX                               2010        16,426       14,984      1,442      8.8
CN4805700000000   48     057   Calhoun County, TX                                2010        10,067        9,180        887      8.8
CN4805900000000   48     059   Callahan County, TX                               2010         7,059        6,636        423      6.0
CN4806100000000   48     061   Cameron County, TX                                2010       160,190      142,049     18,141     11.3
CN4806300000000   48     063   Camp County, TX                                   2010         5,945        5,423        522      8.8
CN4806500000000   48     065   Carson County, TX                                 2010         3,264        3,099        165      5.1
CN4806700000000   48     067   Cass County, TX                                   2010        13,621       12,110      1,511     11.1
CN4806900000000   48     069   Castro County, TX                                 2010         3,669        3,451        218      5.9
CN4807100000000   48     071   Chambers County, TX                               2010        17,299       15,689      1,610      9.3
CN4807300000000   48     073   Cherokee County, TX                               2010        21,355       19,369      1,986      9.3
CN4807500000000   48     075   Childress County, TX                              2010         3,291        3,080        211      6.4
CN4807700000000   48     077   Clay County, TX                                   2010         5,933        5,538        395      6.7
CN4807900000000   48     079   Cochran County, TX                                2010         1,429        1,311        118      8.3
CN4808100000000   48     081   Coke County, TX                                   2010         1,329        1,233         96      7.2
CN4808300000000   48     083   Coleman County, TX                                2010         4,418        4,103        315      7.1
CN4808500000000   48     085   Collin County, TX                                 2010       429,623      398,097     31,526      7.3
CN4808700000000   48     087   Collingsworth County, TX                          2010         1,489        1,415         74      5.0
CN4808900000000   48     089   Colorado County, TX                               2010        10,821       10,032        789      7.3
CN4809100000000   48     091   Comal County, TX                                  2010        54,527       50,740      3,787      6.9
CN4809300000000   48     093   Comanche County, TX                               2010         6,884        6,423        461      6.7
CN4809500000000   48     095   Concho County, TX                                 2010         1,352        1,235        117      8.7
CN4809700000000   48     097   Cooke County, TX                                  2010        22,413       20,974      1,439      6.4
CN4809900000000   48     099   Coryell County, TX                                2010        24,655       22,531      2,124      8.6
CN4810100000000   48     101   Cottle County, TX                                 2010           781          735         46      5.9
CN4810300000000   48     103   Crane County, TX                                  2010         1,719        1,578        141      8.2
CN4810500000000   48     105   Crockett County, TX                               2010         2,199        2,052        147      6.7
CN4810700000000   48     107   Crosby County, TX                                 2010         2,512        2,304        208      8.3
CN4810900000000   48     109   Culberson County, TX                              2010         1,738        1,664         74      4.3
CN4811100000000   48     111   Dallam County, TX                                 2010         3,676        3,472        204      5.5
CN4811300000000   48     113   Dallas County, TX                                 2010     1,162,645    1,060,533    102,112      8.8
CN4811500000000   48     115   Dawson County, TX                                 2010         5,467        5,026        441      8.1
CN4811700000000   48     117   Deaf Smith County, TX                             2010         9,312        8,776        536      5.8
CN4811900000000   48     119   Delta County, TX                                  2010         2,288        2,084        204      8.9
CN4812100000000   48     121   Denton County, TX                                 2010       369,834      342,953     26,881      7.3
CN4812300000000   48     123   DeWitt County, TX                                 2010         9,511        8,769        742      7.8
CN4812500000000   48     125   Dickens County, TX                                2010         1,014          912        102     10.1
CN4812700000000   48     127   Dimmit County, TX                                 2010         4,466        4,054        412      9.2
CN4812900000000   48     129   Donley County, TX                                 2010         1,969        1,844        125      6.3
CN4813100000000   48     131   Duval County, TX                                  2010         5,457        4,858        599     11.0
CN4813300000000   48     133   Eastland County, TX                               2010         8,965        8,255        710      7.9
CN4813500000000   48     135   Ector County, TX                                  2010        73,489       67,782      5,707      7.8
CN4813700000000   48     137   Edwards County, TX                                2010         1,017          942         75      7.4
CN4813900000000   48     139   Ellis County, TX                                  2010        73,521       67,387      6,134      8.3
CN4814100000000   48     141   El Paso County, TX                                2010       322,460      290,859     31,601      9.8
CN4814300000000   48     143   Erath County, TX                                  2010        19,512       18,219      1,293      6.6
CN4814500000000   48     145   Falls County, TX                                  2010         6,863        6,209        654      9.5
CN4814700000000   48     147   Fannin County, TX                                 2010        14,019       12,708      1,311      9.4
CN4814900000000   48     149   Fayette County, TX                                2010        12,378       11,637        741      6.0
CN4815100000000   48     151   Fisher County, TX                                 2010         2,039        1,906        133      6.5
CN4815300000000   48     153   Floyd County, TX                                  2010         3,141        2,883        258      8.2
CN4815500000000   48     155   Foard County, TX                                  2010           724          679         45      6.2
CN4815700000000   48     157   Fort Bend County, TX                              2010       295,202      272,103     23,099      7.8
CN4815900000000   48     159   Franklin County, TX                               2010         5,460        5,047        413      7.6
CN4816100000000   48     161   Freestone County, TX                              2010        10,456        9,765        691      6.6
CN4816300000000   48     163   Frio County, TX                                   2010         7,748        7,136        612      7.9
CN4816500000000   48     165   Gaines County, TX                                 2010         7,244        6,775        469      6.5
CN4816700000000   48     167   Galveston County, TX                              2010       145,237      131,881     13,356      9.2
CN4816900000000   48     169   Garza County, TX                                  2010         2,563        2,386        177      6.9
CN4817100000000   48     171   Gillespie County, TX                              2010        13,953       13,282        671      4.8
CN4817300000000   48     173   Glasscock County, TX                              2010           637          604         33      5.2
CN4817500000000   48     175   Goliad County, TX                                 2010         3,553        3,300        253      7.1
CN4817700000000   48     177   Gonzales County, TX                               2010        10,176        9,551        625      6.1
CN4817900000000   48     179   Gray County, TX                                   2010        11,238       10,411        827      7.4
CN4818100000000   48     181   Grayson County, TX                                2010        58,009       53,111      4,898      8.4
CN4818300000000   48     183   Gregg County, TX                                  2010        66,478       61,569      4,909      7.4
CN4818500000000   48     185   Grimes County, TX                                 2010        12,026       10,967      1,059      8.8
CN4818700000000   48     187   Guadalupe County, TX                              2010        65,051       60,643      4,408      6.8
CN4818900000000   48     189   Hale County, TX                                   2010        17,647       16,411      1,236      7.0
CN4819100000000   48     191   Hall County, TX                                   2010         1,426        1,296        130      9.1
CN4819300000000   48     193   Hamilton County, TX                               2010         4,494        4,216        278      6.2
CN4819500000000   48     195   Hansford County, TX                               2010         2,803        2,672        131      4.7
CN4819700000000   48     197   Hardeman County, TX                               2010         2,286        2,127        159      7.0
CN4819900000000   48     199   Hardin County, TX                                 2010        27,714       25,112      2,602      9.4
CN4820100000000   48     201   Harris County, TX                                 2010     2,016,725    1,844,678    172,047      8.5
CN4820300000000   48     203   Harrison County, TX                               2010        33,548       30,650      2,898      8.6
CN4820500000000   48     205   Hartley County, TX                                2010         2,755        2,614        141      5.1
CN4820700000000   48     207   Haskell County, TX                                2010         3,157        2,986        171      5.4
CN4820900000000   48     209   Hays County, TX                                   2010        82,555       76,841      5,714      6.9
CN4821100000000   48     211   Hemphill County, TX                               2010         2,628        2,545         83      3.2
CN4821300000000   48     213   Henderson County, TX                              2010        36,311       33,225      3,086      8.5
CN4821500000000   48     215   Hidalgo County, TX                                2010       310,181      272,730     37,451     12.1
CN4821700000000   48     217   Hill County, TX                                   2010        16,555       15,208      1,347      8.1
CN4821900000000   48     219   Hockley County, TX                                2010        12,422       11,638        784      6.3
CN4822100000000   48     221   Hood County, TX                                   2010        26,176       24,198      1,978      7.6
CN4822300000000   48     223   Hopkins County, TX                                2010        18,173       16,927      1,246      6.9
CN4822500000000   48     225   Houston County, TX                                2010         8,745        7,870        875     10.0
CN4822700000000   48     227   Howard County, TX                                 2010        14,403       13,317      1,086      7.5
CN4822900000000   48     229   Hudspeth County, TX                               2010         1,814        1,703        111      6.1
CN4823100000000   48     231   Hunt County, TX                                   2010        39,745       36,393      3,352      8.4
CN4823300000000   48     233   Hutchinson County, TX                             2010        11,548       10,718        830      7.2
CN4823500000000   48     235   Irion County, TX                                  2010           856          814         42      4.9
CN4823700000000   48     237   Jack County, TX                                   2010         5,326        5,008        318      6.0
CN4823900000000   48     239   Jackson County, TX                                2010         7,053        6,550        503      7.1
CN4824100000000   48     241   Jasper County, TX                                 2010        16,116       14,268      1,848     11.5
CN4824300000000   48     243   Jeff Davis County, TX                             2010         1,217        1,150         67      5.5
CN4824500000000   48     245   Jefferson County, TX                              2010       119,971      106,811     13,160     11.0
CN4824700000000   48     247   Jim Hogg County, TX                               2010         3,100        2,858        242      7.8
CN4824900000000   48     249   Jim Wells County, TX                              2010        22,039       20,210      1,829      8.3
CN4825100000000   48     251   Johnson County, TX                                2010        73,006       66,826      6,180      8.5
CN4825300000000   48     253   Jones County, TX                                  2010         8,141        7,526        615      7.6
CN4825500000000   48     255   Karnes County, TX                                 2010         5,587        5,069        518      9.3
CN4825700000000   48     257   Kaufman County, TX                                2010        49,461       45,143      4,318      8.7
CN4825900000000   48     259   Kendall County, TX                                2010        16,423       15,416      1,007      6.1
CN4826100000000   48     261   Kenedy County, TX                                 2010           254          240         14      5.5
CN4826300000000   48     263   Kent County, TX                                   2010           456          429         27      5.9
CN4826500000000   48     265   Kerr County, TX                                   2010        23,499       22,020      1,479      6.3
CN4826700000000   48     267   Kimble County, TX                                 2010         2,087        1,953        134      6.4
CN4826900000000   48     269   King County, TX                                   2010           191          179         12      6.3
CN4827100000000   48     271   Kinney County, TX                                 2010         1,519        1,375        144      9.5
CN4827300000000   48     273   Kleberg County, TX                                2010        17,306       16,063      1,243      7.2
CN4827500000000   48     275   Knox County, TX                                   2010         1,831        1,721        110      6.0
CN4827700000000   48     277   Lamar County, TX                                  2010        24,136       21,959      2,177      9.0
CN4827900000000   48     279   Lamb County, TX                                   2010         7,028        6,525        503      7.2
CN4828100000000   48     281   Lampasas County, TX                               2010         9,684        9,044        640      6.6
CN4828300000000   48     283   La Salle County, TX                               2010         3,246        2,974        272      8.4
CN4828500000000   48     285   Lavaca County, TX                                 2010        10,327        9,648        679      6.6
CN4828700000000   48     287   Lee County, TX                                    2010         9,495        8,873        622      6.6
CN4828900000000   48     289   Leon County, TX                                   2010         8,191        7,551        640      7.8
CN4829100000000   48     291   Liberty County, TX                                2010        31,972       28,410      3,562     11.1
CN4829300000000   48     293   Limestone County, TX                              2010        11,833       11,015        818      6.9
CN4829500000000   48     295   Lipscomb County, TX                               2010         1,731        1,633         98      5.7
CN4829700000000   48     297   Live Oak County, TX                               2010         5,479        5,114        365      6.7
CN4829900000000   48     299   Llano County, TX                                  2010         8,507        7,857        650      7.6
CN4830100000000   48     301   Loving County, TX                                 2010            45           41          4      8.9
CN4830300000000   48     303   Lubbock County, TX                                2010       142,854      133,822      9,032      6.3
CN4830500000000   48     305   Lynn County, TX                                   2010         2,834        2,633        201      7.1
CN4830700000000   48     307   McCulloch County, TX                              2010         4,086        3,802        284      7.0
CN4830900000000   48     309   McLennan County, TX                               2010       116,620      108,229      8,391      7.2
CN4831100000000   48     311   McMullen County, TX                               2010           408          387         21      5.1
CN4831300000000   48     313   Madison County, TX                                2010         5,679        5,224        455      8.0
CN4831500000000   48     315   Marion County, TX                                 2010         5,239        4,698        541     10.3
CN4831700000000   48     317   Martin County, TX                                 2010         2,317        2,184        133      5.7
CN4831900000000   48     319   Mason County, TX                                  2010         2,425        2,302        123      5.1
CN4832100000000   48     321   Matagorda County, TX                              2010        18,459       16,382      2,077     11.3
CN4832300000000   48     323   Maverick County, TX                               2010        23,684       20,080      3,604     15.2
CN4832500000000   48     325   Medina County, TX                                 2010        20,545       19,017      1,528      7.4
CN4832700000000   48     327   Menard County, TX                                 2010         1,065          989         76      7.1
CN4832900000000   48     329   Midland County, TX                                2010        78,426       74,230      4,196      5.4
CN4833100000000   48     331   Milam County, TX                                  2010        11,487       10,308      1,179     10.3
CN4833300000000   48     333   Mills County, TX                                  2010         2,391        2,251        140      5.9
CN4833500000000   48     335   Mitchell County, TX                               2010         3,635        3,336        299      8.2
CN4833700000000   48     337   Montague County, TX                               2010        10,590        9,832        758      7.2
CN4833900000000   48     339   Montgomery County, TX                             2010       227,279      210,148     17,131      7.5
CN4834100000000   48     341   Moore County, TX                                  2010        11,897       11,287        610      5.1
CN4834300000000   48     343   Morris County, TX                                 2010         6,238        5,437        801     12.8
